2016,3.121928
2016,2.721928
2016,2.405639
2016,2.235926
2016,2.75
2016,2.521641
2016,2.235926
2016,1.918296
2016,2.807355
2016,3.121928
2016,3.321928
2016,2.5
2016,3.238901
2016,3
2016,2.521641
2016,2.25
2016,3.169925
2016,3.321928
2016,3.095795
2016,3.169925
2016,2.5
2016,3.085055
2016,3
2016,1.842371
2016,2.921928
2016,2.584963
2016,3
2016,3.027169
2016,3.169925
2016,3.095795
2016,3.121928
2016,1.5
2016,2.75
2016,2.947703
2016,2.75
2016,2.251629
2016,3
2016,2.584963
2016,2.725481
2016,2.521641
2016,2.75
2016,2.5
2016,2.921928
2016,1.918296
2016,2.75
2016,3.584963
2016,2.921928
2016,3
2016,2.921928
2016,3.169925
2016,2.947703
2016,3.188722
2016,2.75
2016,3.378783
2016,2.921928
2016,3.182006
2016,3.546594
2016,2.75
2016,2.921928
2016,2.921928
2016,3
2016,3.169925
2016,2.5
2016,3
2016,2.5
2016,2.807355
2016,2.921928
2016,2.75
2016,2.75
2016,2.521641
2016,2.807355
2016,3
2016,2.725481
2016,3.251629
2016,2.725481
2016,3.459432
2016,2.75
2016,2.446439
2016,2.913977
2016,2.921928
2016,2.419382
2016,3.546594
2016,2.725481
2016,2.725481
2016,3.32782
2016,2.725481
2016,3
2016,2.947703
2016,2.75
2016,2.5
2016,3.121928
2016,3.095795
2016,2.921928
2016,3.169925
2016,1.918296
2016,2.807355
2016,3.251629
2016,3.378783
2016,2.641604
2016,3.521641
2016,2.75
2016,2.419382
2016,2.75
2016,2.75
2016,2.947703
2016,2.947703
2016,2.75
2016,2.75
2016,3.169925
2016,2.725481
2016,2.947703
2016,2.947703
2016,2.807355
2016,3.169925
2016,3.084963
2016,3.546594
2016,2.405639
2016,2.5
2016,3.169925
2016,3.169925
2016,2.947703
2016,2.5
2016,2.251629
2016,3
2016,3
2016,3.418296
2016,3.506891
2016,2.721928
2016,2.846439
2016,3.121928
2016,2.75
2016,3.121928
2016,2.584963
2016,2.921928
2016,2.725481
2016,2.873141
2016,2.721928
2016,2.75
2016,2.550341
2016,3.169925
2016,2.75
2016,3
2016,2.719295
2016,2.641604
2016,2.75
2016,2.521641
2016,1.811278
2016,3.169925
2016,2.921928
2016,2.235926
2016,3
2016,3.392747
2016,2.807355
2016,2.5
2016,3.169925
2016,2.725481
2016,2.521641
2016,3.084963
2016,2.75
2016,3.251629
2016,2.75
2016,2.251629
2016,2.584963
2016,3.277613
2016,2.75
2016,2.921928
2016,2.725481
2016,3.238901
2016,2.725481
2016,3.121928
2016,3.321928
2016,3
2016,2.75
2016,3
2016,2.5
2016,3
2016,2.807355
2016,2.75
2016,3.251629
2016,2.947703
2016,2.419382
2016,3.321928
2016,3
2016,2.725481
2016,2.235926
2016,3.277613
2016,3.027169
2016,2.75
2016,2.947703
2016,2.405639
2016,3.625
2016,3.182006
2016,3.07782
2016,3
2016,2.281036
2016,3
2016,3.277613
2016,2.947703
2016,2.921928
2016,2.947703
2016,3
2016,2.521641
2016,2.947703
2016,2.725481
2016,3
2016,1.792481
2016,3
2016,3.251629
2016,2.521641
